site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
B06,2022-07-03,26.9411,27.587,27.1144,27.2155284722222
B07,2022-07-03,26.9275,27.7228,27.0944,27.2278373611111
B08,2022-07-03,26.9214,28.2338,27.0281,27.3043619444444
B09,2022-07-03,26.8579,27.6902,27.1121,27.2059736111111
B10,2022-07-03,26.9967,27.7593,27.08155,27.2104551388889
B10.5,2022-07-03,27.032,27.7001,27.1237,27.2101711111111
B11,2022-07-03,27.0285,27.5396,27.1164,27.1787677777778
B12,2022-07-03,26.9282,27.5901,27.0765,27.17471125
B13,2022-07-03,26.9713,27.717,27.05915,27.17541625
B14,2022-07-03,27.0256,27.5689,27.0849,27.1882041666667
B15,2022-07-03,27.0574,27.3648,27.09715,27.1454701388889
B16,2022-07-03,27.0713,27.3906,27.12635,27.1714518055556
B17,2022-07-03,27.0683,27.3348,27.1129,27.1565434722222
B18,2022-07-03,27.0685,27.3477,27.11225,27.1478381944444
B19,2022-07-03,27.0474,27.4077,27.0964,27.1494027777778
B20,2022-07-03,27.0341,27.4113,27.09995,27.1510718055556
B21,2022-07-03,27.0361,27.4322,27.10505,27.1580508333333
B22,2022-07-03,27.0341,27.3882,27.11625,27.1568940277778
B24,2022-07-03,27.0066,27.5114,27.1627,27.2036211111111
B25,2022-07-03,26.9834,27.5903,27.16365,27.2088606944444
B26,2022-07-03,26.8859,27.7513,27.1229,27.2165158333333
B27,2022-07-03,26.8704,27.624,27.19055,27.2068681944444
B28,2022-07-03,26.749,27.6907,27.1341,27.1751455555556
B29,2022-07-03,26.738,28.0601,27.133,27.2434281944444
B30,2022-07-03,26.8938,27.938,27.2117,27.2925316666667
B31,2022-07-03,26.7541,27.7278,27.2065,27.2066090277778
B32,2022-07-03,26.7413,28.0595,27.20035,27.2123111111111
B33,2022-07-03,26.1915,28.5051,27.035,27.0492573611111
B35,2022-07-03,26.373,28.5984,26.80455,27.0739897222222
N01,2022-07-03,26.8758,27.8497,27.08435,27.2243941666667
N02,2022-07-03,26.8769,27.8202,27.1087,27.2203472222222
N03,2022-07-03,26.9012,27.656,27.16895,27.2231868055556
N04,2022-07-03,26.8606,27.9806,26.98965,27.2159576388889
N05,2022-07-03,26.7894,28.3246,26.964,27.2607019444444
W01,2022-07-03,26.948,27.5738,27.16475,27.2191131944444
W02,2022-07-03,26.9528,27.6911,27.1555,27.23761
W04,2022-07-03,26.8432,27.9413,27.1018,27.2386726388889
W05,2022-07-03,26.7606,27.8505,27.07485,27.18942
B01,2022-07-04,27.0251,27.8,27.1062,27.2150634722222
B02,2022-07-04,27.0287,27.637,27.09065,27.2001865277778
B03,2022-07-04,27.0068,27.6647,27.0958,27.2032080555556
B04,2022-07-04,27.0316,27.6408,27.12655,27.2164522222222
B05,2022-07-04,27.0264,27.6225,27.14785,27.2138415277778
B06,2022-07-04,27.0194,27.5447,27.1191,27.1853963888889
B07,2022-07-04,26.9309,27.7166,27.08015,27.1802818055556
B08,2022-07-04,26.8892,28.2739,27.0294,27.2513119444444
B09,2022-07-04,26.9364,27.6242,27.1186,27.1661193055556
B10,2022-07-04,27.0408,27.5551,27.10015,27.1778895833333
B10.5,2022-07-04,27.076,27.4954,27.12135,27.1849220833333
B11,2022-07-04,27.0865,27.3961,27.14275,27.1753627777778
B12,2022-07-04,27.0429,27.5246,27.0946,27.1657783333333
B13,2022-07-04,27.0123,27.5536,27.076,27.15658875
B14,2022-07-04,27.057,27.3984,27.10935,27.1555715277778
B15,2022-07-04,27.0505,27.3379,27.0941,27.1348533333333
B16,2022-07-04,27.0525,27.353,27.10405,27.1340468055556
B17,2022-07-04,27.0596,27.3686,27.10715,27.1474327777778
B18,2022-07-04,27.0636,27.3499,27.0921,27.1396022222222
B19,2022-07-04,27.0292,27.4399,27.10045,27.1511981944444
B20,2022-07-04,27.0382,27.4607,27.1105,27.1723306944444
B21,2022-07-04,27.0609,27.4215,27.12565,27.1779595833333
B22,2022-07-04,27.0143,27.458,27.12515,27.1800820833333
B24,2022-07-04,27.1149,27.5825,27.18275,27.2303197222222
B25,2022-07-04,27.1233,27.6544,27.1966,27.2511944444444
B26,2022-07-04,27.1226,27.5951,27.2021,27.2516300694444
B27,2022-07-04,27.1626,27.4597,27.22105,27.2499054166667
B28,2022-07-04,27.1403,27.5642,27.1977,27.2487131944444
B29,2022-07-04,27.1022,27.7842,27.17515,27.2557618055556
B30,2022-07-04,27.1614,27.5646,27.2094,27.2658391666667
B31,2022-07-04,27.158,27.5516,27.1991,27.2583481944444
B32,2022-07-04,27.1292,27.5721,27.2064,27.2673373611111
B33,2022-07-04,27.0774,27.7886,27.1629,27.2711018055556
B35,2022-07-04,26.9359,27.8044,27.05075,27.1901009722222
N01,2022-07-04,26.9944,27.7201,27.0866,27.1846459722222
N02,2022-07-04,27.013,27.7332,27.1026,27.1931601388889
N03,2022-07-04,27.0764,27.5074,27.1522,27.2006713888889
N04,2022-07-04,26.9376,27.785,27.02655,27.1660469444444
N05,2022-07-04,26.8753,28.163,27.00265,27.1831640277778
W01,2022-07-04,27.1514,27.4833,27.22695,27.2577766666667
W02,2022-07-04,27.1463,27.5579,27.22005,27.2598990277778
W04,2022-07-04,27.0954,27.7365,27.1897,27.2636011111111
W05,2022-07-04,27.0619,27.7346,27.1721,27.2427345138889
B01,2022-07-05,26.9379,27.6497,27.0714,27.1721365277778
B02,2022-07-05,26.941,27.5423,27.0878,27.1765456944444
B03,2022-07-05,27.0118,27.5157,27.16855,27.2077202777778
B04,2022-07-05,26.9485,27.5212,27.0932,27.1884126388889
B05,2022-07-05,26.9723,27.4738,27.1331,27.1810776388889
B06,2022-07-05,27.0144,27.4327,27.12885,27.1795236111111
B07,2022-07-05,26.9061,27.4968,27.13935,27.1647251388889
B08,2022-07-05,26.9336,28.0293,27.05925,27.2237019444444
B09,2022-07-05,26.9363,27.4664,27.08055,27.1403194444444
B10,2022-07-05,27.0356,27.5388,27.0987,27.1774594444444
B10.5,2022-07-05,27.0662,27.4994,27.122,27.1832665277778
B11,2022-07-05,27.0736,27.3951,27.1205,27.1671319444444
B12,2022-07-05,27.0344,27.4948,27.092,27.1710045833333
B13,2022-07-05,27.0037,27.5201,27.07135,27.1575195833333
B14,2022-07-05,27.0511,27.3892,27.0806,27.1394856944444
B15,2022-07-05,27.0446,27.3045,27.0931,27.1263975
B16,2022-07-05,27.0496,27.3726,27.1034,27.13820375
B17,2022-07-05,27.0362,27.3494,27.0899,27.1358454166667
B18,2022-07-05,27.0388,27.3316,27.08635,27.1327348611111
B19,2022-07-05,27.0154,27.4928,27.0884,27.1535216666667
B20,2022-07-05,27.042,27.4857,27.1034,27.1696916666667
B21,2022-07-05,27.0663,27.4293,27.11725,27.1729481944444
B22,2022-07-05,27.0523,27.4103,27.1158,27.1754036111111
B24,2022-07-05,27.0771,27.5277,27.17425,27.2077601388889
B25,2022-07-05,27.1047,27.5089,27.1956,27.2303804166667
B26,2022-07-05,27.1152,27.5619,27.1954,27.2439223611111
B27,2022-07-05,27.1333,27.5121,27.20335,27.2376126388889
B28,2022-07-05,27.0833,27.5101,27.18265,27.2348509722222
B29,2022-07-05,27.0687,27.8551,27.17925,27.3124443055556
B30,2022-07-05,27.1346,27.8195,27.20145,27.3007754166667
B31,2022-07-05,27.1233,27.638,27.18495,27.2508876388889
B32,2022-07-05,27.058,27.7238,27.1886,27.26208875
B33,2022-07-05,26.9414,27.7393,27.1024,27.2089608333333
B35,2022-07-05,26.8933,27.9197,27.01995,27.2216993055556
N01,2022-07-05,26.8758,27.5326,27.07735,27.1635831944444
N02,2022-07-05,26.8921,27.5215,27.0953,27.1725620833333
N03,2022-07-05,26.9709,27.4022,27.1325,27.1692518055556
N04,2022-07-05,26.8391,27.61,27.0304,27.1476208333333
N05,2022-07-05,26.7699,27.8554,26.9933,27.17049625
W01,2022-07-05,27.15,27.4734,27.21315,27.2386604166667
W02,2022-07-05,27.14,27.5467,27.20805,27.2461745833333
W04,2022-07-05,27.0945,27.7976,27.18345,27.2754184722222
W05,2022-07-05,27.0735,27.7558,27.16725,27.2565479166667
B01,2022-07-06,27.046,27.5793,27.1357,27.2025213888889
B02,2022-07-06,27.0484,27.5633,27.15315,27.2154490277778
B03,2022-07-06,27.0656,27.5754,27.1676,27.2215020833333
B04,2022-07-06,27.0011,27.4766,27.1077,27.1816684722222
B05,2022-07-06,27.0683,27.5244,27.20395,27.2205616666667
B06,2022-07-06,27.061,27.454,27.12,27.1732293055556
B07,2022-07-06,27.0281,27.605,27.1684,27.2186168055556
B08,2022-07-06,27.02,28.0358,27.12765,27.2635394444444
B09,2022-07-06,26.986,27.5817,27.11245,27.1677673611111
B10,2022-07-06,27.0229,27.5408,27.0907,27.1707768055556
B10.5,2022-07-06,27.0452,27.5533,27.11485,27.1726901388889
B11,2022-07-06,27.0583,27.3628,27.1159,27.1538709722222
B12,2022-07-06,27.0129,27.4802,27.09555,27.1557261111111
B13,2022-07-06,26.9999,27.5475,27.0747,27.1504931944444
B14,2022-07-06,27.0313,27.3778,27.0687,27.1289534722222
B15,2022-07-06,27.0384,27.383,27.08865,27.1389248611111
B16,2022-07-06,27.0183,27.444,27.09085,27.1577747222222
B17,2022-07-06,27.0507,27.4923,27.13415,27.1822263888889
B18,2022-07-06,27.0566,27.4855,27.12135,27.1814848611111
B19,2022-07-06,26.9964,27.6705,27.0769,27.2045490277778
B20,2022-07-06,26.9997,27.5261,27.108,27.1851380555556
B21,2022-07-06,27.0236,27.502,27.11375,27.1835190277778
B22,2022-07-06,27.0114,27.4654,27.12005,27.1788831944444
B24,2022-07-06,27.0758,27.4319,27.17705,27.1886452777778
B25,2022-07-06,27.1414,27.4398,27.196,27.2202302777778
B26,2022-07-06,27.1469,27.5091,27.2007,27.23592625
B27,2022-07-06,27.1053,27.3649,27.17665,27.2014211111111
B28,2022-07-06,27.1142,27.4774,27.21785,27.2276779166667
B29,2022-07-06,27.0978,27.6741,27.22365,27.2591693055556
B30,2022-07-06,27.1437,27.5297,27.26115,27.2541641666667
B31,2022-07-06,27.1192,27.4642,27.2452,27.2388834722222
B32,2022-07-06,27.0014,27.4031,27.18955,27.1673727777778
B33,2022-07-06,26.9893,27.7759,27.09375,27.2092766666667
B35,2022-07-06,26.8623,27.8235,26.9982,27.1667029166667
N01,2022-07-06,26.9766,27.5547,27.10745,27.1759784722222
N02,2022-07-06,26.9777,27.5253,27.11745,27.1773641666667
N03,2022-07-06,27.0236,27.3799,27.13345,27.1665973611111
N04,2022-07-06,26.9323,27.6998,27.0756,27.1876761111111
N05,2022-07-06,26.9033,28.1051,27.04945,27.2413595833333
W01,2022-07-06,27.1631,27.4028,27.21625,27.2376963888889
W02,2022-07-06,27.1609,27.463,27.21215,27.2402351388889
W04,2022-07-06,27.1311,27.6582,27.1937,27.2493547222222
W05,2022-07-06,27.1082,27.5519,27.18145,27.2332174305556
B01,2022-07-07,26.9763,27.6211,27.17465,27.2413593055556
B02,2022-07-07,26.9832,27.701,27.173,27.2328863888889
B03,2022-07-07,27.0265,27.7265,27.216,27.2770391666667
B04,2022-07-07,26.9771,27.5561,27.1379,27.2041631944444
B05,2022-07-07,26.9999,27.6397,27.20275,27.2342398611111
B06,2022-07-07,27.0156,27.5143,27.12725,27.1994852777778
B07,2022-07-07,27.0014,27.6686,27.22185,27.2607397222222
B08,2022-07-07,26.9911,28.0778,27.1764,27.345065
B09,2022-07-07,27.0163,27.5975,27.16295,27.2013470833333
B10,2022-07-07,27.0079,27.5834,27.06935,27.1760261111111
B10.5,2022-07-07,27.0216,27.5043,27.0835,27.1704672222222
B11,2022-07-07,27.0074,27.3869,27.0807,27.1330394444444
B12,2022-07-07,26.9639,27.5596,27.0833,27.1522780555556
B13,2022-07-07,26.9393,27.6064,27.04625,27.13889125
B14,2022-07-07,26.9825,27.3935,27.05365,27.1112045833333
B15,2022-07-07,27.0028,27.344,27.05845,27.1073868055556
B16,2022-07-07,26.9836,27.3955,27.0645,27.1211919444444
B17,2022-07-07,26.9885,27.3805,27.08275,27.1256159722222
B18,2022-07-07,27.0016,27.3875,27.07915,27.1332426388889
B19,2022-07-07,26.9418,27.5364,27.05,27.1408493055556
B20,2022-07-07,26.9506,27.4778,27.0529,27.1157708333333
B21,2022-07-07,26.9624,27.4254,27.0529,27.1152844444444
B22,2022-07-07,26.949,27.4543,27.13445,27.1549947222222
B24,2022-07-07,27.0588,27.6151,27.13115,27.2070359722222
B25,2022-07-07,27.102,27.5385,27.14935,27.2130758333333
B26,2022-07-07,27.1103,27.5953,27.1469,27.2272177777778
B27,2022-07-07,27.1088,27.4138,27.1669,27.2058684722222
B28,2022-07-07,27.0509,27.4753,27.15935,27.2027415277778
B29,2022-07-07,27.0569,27.8078,27.1715,27.2643508333333
B30,2022-07-07,27.1135,27.6011,27.1771,27.2339069444444
B31,2022-07-07,27.0785,27.5107,27.1797,27.2227775
B32,2022-07-07,26.9773,27.4585,27.12755,27.1641888888889
B33,2022-07-07,26.9171,27.6425,27.07955,27.1712354166667
B35,2022-07-07,26.7979,27.8471,27.04615,27.1692779166667
N01,2022-07-07,26.9449,27.6104,27.07485,27.1797608333333
N02,2022-07-07,26.9496,27.5721,27.09715,27.1820156944444
N03,2022-07-07,27.0278,27.4065,27.1282,27.1712518055556
N04,2022-07-07,26.8934,27.7715,27.03405,27.1976356944444
N05,2022-07-07,26.856,28.1675,27.00815,27.2568651388889
W01,2022-07-07,27.1285,27.4094,27.1629,27.2117506944444
W02,2022-07-07,27.1246,27.5023,27.1581,27.2226594444444
W04,2022-07-07,27.0987,27.7967,27.13825,27.265005
W05,2022-07-07,27.0805,27.7875,27.1238,27.2453006944444
B01,2022-07-08,26.9632,27.6175,27.09785,27.1864118055556
B02,2022-07-08,26.9487,27.5634,27.1259,27.1780668055556
B03,2022-07-08,26.9586,27.676,27.1174,27.2034255555556
B04,2022-07-08,26.9568,27.5975,27.0949,27.1833183333333
B05,2022-07-08,26.9838,27.6203,27.1041,27.1615022222222
B06,2022-07-08,27.0513,27.4896,27.13035,27.1705758333333
B07,2022-07-08,26.9641,27.5212,27.0999,27.1584893055556
B08,2022-07-08,26.8508,27.9316,27.12525,27.2211818055556
B09,2022-07-08,26.7832,27.439,27.0941,27.1220431944444
B10,2022-07-08,27.0248,27.5461,27.11235,27.1614965277778
B10.5,2022-07-08,27.0302,27.5789,27.124,27.1731486111111
B11,2022-07-08,27.0357,27.445,27.10735,27.1455563888889
B12,2022-07-08,27.0058,27.452,27.0663,27.1263048611111
B13,2022-07-08,26.9881,27.4735,27.0631,27.1206658333333
B14,2022-07-08,27.0394,27.304,27.093,27.1180208333333
B15,2022-07-08,26.9941,27.3111,27.03585,27.0801970833333
B16,2022-07-08,27.0062,27.3803,27.0739,27.1092463888889
B17,2022-07-08,26.9725,27.3071,27.0486,27.0812473611111
B18,2022-07-08,27.0243,27.3791,27.0638,27.1055273611111
B19,2022-07-08,26.9822,27.5217,27.07655,27.1479818055556
B20,2022-07-08,27.0092,27.3546,27.07045,27.1047238888889
B21,2022-07-08,27.0313,27.3551,27.0929,27.1220497222222
B22,2022-07-08,27.0286,27.3614,27.11275,27.1404643055556
B24,2022-07-08,27.0286,27.4597,27.0946,27.1507348611111
B25,2022-07-08,27.0456,27.4188,27.0984,27.1525009722222
B26,2022-07-08,27.0863,27.4544,27.1432,27.1886865972222
B27,2022-07-08,27.0828,27.3653,27.14265,27.1771704166667
B28,2022-07-08,27.08,27.4135,27.1549,27.1905706944444
B29,2022-07-08,27.0538,27.5755,27.1403,27.2109820833333
B30,2022-07-08,27.1052,27.4798,27.17605,27.2172279166667
B31,2022-07-08,27.0658,27.4869,27.1705,27.2156033333333
B32,2022-07-08,27.017,27.4885,27.10995,27.1625030555556
B33,2022-07-08,26.9677,27.5586,27.0581,27.1505505555556
B35,2022-07-08,26.8966,27.5322,27.0438,27.1194509722222
N01,2022-07-08,26.9123,27.617,27.10305,27.1700252777778
N02,2022-07-08,26.8897,27.6295,27.1212,27.1678401388889
N03,2022-07-08,26.9321,27.3965,27.14205,27.16214375
N04,2022-07-08,26.853,27.7273,27.05665,27.1805772222222
N05,2022-07-08,26.8092,28.1836,27.04155,27.2294823611111
W01,2022-07-08,27.1067,27.3633,27.16065,27.1895152777778
W02,2022-07-08,27.1039,27.4023,27.15505,27.1913077777778
W04,2022-07-08,27.0673,27.5511,27.13375,27.2056193055556
W05,2022-07-08,27.0451,27.5344,27.1175,27.1912791666667
B01,2022-07-09,26.6997,27.8121,26.973,27.0907748611111
B02,2022-07-09,26.6418,27.7863,26.95355,27.0652877777778
B03,2022-07-09,26.7036,27.8948,27.0137,27.1082713888889
B04,2022-07-09,26.6251,27.6888,26.9414,27.0722434722222
B05,2022-07-09,26.7919,27.6049,26.97565,27.0476222222222
B06,2022-07-09,26.8008,27.51,27.0106,27.0523255555556
B07,2022-07-09,26.731,27.6561,26.943,27.0256316666667
B08,2022-07-09,26.4368,28.0005,26.826,27.0526565277778
B09,2022-07-09,26.7189,27.4447,26.82165,26.9705552777778
B10,2022-07-09,26.9613,27.3619,27.04425,27.0906025
B10.5,2022-07-09,26.9785,27.3467,27.0546,27.0881084722222
B11,2022-07-09,26.9839,27.2384,27.04805,27.0694179166667
B12,2022-07-09,26.941,27.3059,27.0014,27.0442602777778
B13,2022-07-09,26.8987,27.3919,26.9822,27.0404081944444
B14,2022-07-09,26.9946,27.2893,27.0506,27.0854625
B15,2022-07-09,26.9745,27.2313,27.02625,27.0414426388889
B16,2022-07-09,26.9378,27.2482,27.0139,27.0215269444444
B17,2022-07-09,26.9296,27.2573,26.98515,27.0224230555556
B18,2022-07-09,26.9739,27.2453,27.02655,27.0507583333333
B19,2022-07-09,26.9162,27.3269,26.9822,27.0232865277778
B20,2022-07-09,26.9354,27.1883,27,27.0240520833333
B21,2022-07-09,26.9521,27.1753,27.01385,27.0273830555556
B22,2022-07-09,26.9556,27.1492,27.00085,27.0217940277778
B24,2022-07-09,26.8663,27.1996,26.98705,26.9902616666667
B25,2022-07-09,26.9079,27.2187,27.02335,27.0208759722222
B26,2022-07-09,26.9086,27.1424,27.019,27.0150540972222
B27,2022-07-09,26.9773,27.1849,27.04875,27.0556343055556
B28,2022-07-09,26.9598,27.1723,27.03605,27.0396202777778
B29,2022-07-09,26.9084,27.3509,27.00595,27.0289909722222
B30,2022-07-09,26.9611,27.2588,27.0643,27.0657655555556
B31,2022-07-09,26.963,27.2619,27.04535,27.0567291666667
B32,2022-07-09,26.9914,27.3295,27.04375,27.0810070833333
B33,2022-07-09,26.845,27.4712,26.9886,27.0654690277778
B35,2022-07-09,26.8263,27.5134,26.9158,27.0228559722222
N01,2022-07-09,26.5833,27.7858,26.88875,27.0506419444444
N02,2022-07-09,26.6133,27.8386,26.96835,27.0762356944444
N03,2022-07-09,26.5417,27.6819,27.0217,27.0573115277778
N04,2022-07-09,26.4171,27.9362,26.8037,27.0326670833333
N05,2022-07-09,26.2571,28.3316,26.7641,27.0665076388889
W01,2022-07-09,26.9337,27.1354,27.05215,27.0378991666667
W02,2022-07-09,26.9253,27.1515,27.0436,27.0302131944444
W04,2022-07-09,26.893,27.19,26.9994,27.00711625
W05,2022-07-09,26.8684,27.129,26.97515,26.9803570138889
B01,2022-07-10,26.7575,27.8314,27.0497,27.180025
B02,2022-07-10,26.6752,27.8091,27.0243,27.1293933333333
B03,2022-07-10,26.7058,27.6969,27.00465,27.0884772222222
B04,2022-07-10,26.6753,27.7913,27.03195,27.0969188888889
B05,2022-07-10,26.782,27.7019,27.04175,27.1171611111111
B06,2022-07-10,26.8821,27.598,27.05215,27.1338097222222
B07,2022-07-10,26.8802,27.6406,27.14955,27.1912611111111
B08,2022-07-10,26.7631,28.2668,27.1352,27.2872081944444
B09,2022-07-10,26.7018,27.6938,27.07,27.1110088888889
B10,2022-07-10,26.9864,27.38,27.0855,27.1298316666667
B10.5,2022-07-10,26.9906,27.3884,27.08755,27.1248202777778
B11,2022-07-10,26.9997,27.3083,27.0779,27.1056551388889
B12,2022-07-10,26.9834,27.41,27.05675,27.10283
B13,2022-07-10,26.9552,27.4497,27.02175,27.08940875
B14,2022-07-10,27.0179,27.322,27.065,27.0963130555556
B15,2022-07-10,26.96,27.2935,27.0277,27.0628097222222
B16,2022-07-10,26.9302,27.3302,27.02885,27.0731522222222
B17,2022-07-10,26.8166,27.227,27.02335,27.01609125
B18,2022-07-10,26.9151,27.268,27.05575,27.0613981944444
B19,2022-07-10,26.8869,27.3817,27.0428,27.0847215277778
B20,2022-07-10,26.9175,27.255,27.00605,27.04409
B21,2022-07-10,26.8987,27.2086,26.9709,26.9964172222222
B22,2022-07-10,26.8949,27.1821,26.9676,26.9955404166667
B24,2022-07-10,26.7934,27.2218,26.95205,26.9635079166667
B25,2022-07-10,26.8423,27.2646,26.97515,26.9734311111111
B26,2022-07-10,26.8349,27.1966,26.9593,26.9626463194444
B27,2022-07-10,26.9282,27.1683,27.02835,27.0325376388889
B28,2022-07-10,26.9235,27.2189,27.0117,27.0305558333333
